,,,-00.000013120000,   3.36000,
,,,-00.000013110000,   3.28000,
,,,-00.000013100000,   3.28000,
,,,-00.000013090000,   3.20000,
,,,-00.000013080000,   3.28000,
,,,-00.000013070000,   3.36000,
,,,-00.000013060000,   3.36000,
,,,-00.000013050000,   3.28000,
,,,-00.000013040000,   3.20000,
,,,-00.000013030000,   3.28000,
,,,-00.000013020000,   3.28000,
,,,-00.000013010000,   3.28000,
,,,-00.000013000000,   3.20000,
,,,-00.000012990000,   3.20000,
,,,-00.000012980000,   3.28000,
,,,-00.000012970000,   3.20000,
,,,-00.000012960000,   3.28000,
,,,-00.000012950000,   3.28000,
,,,-00.000012940000,   3.28000,
,,,-00.000012930000,   3.20000,
,,,-00.000012920000,   3.28000,
,,,-00.000012910000,   3.20000,
,,,-00.000012900000,   3.28000,
,,,-00.000012890000,   3.20000,
,,,-00.000012880000,   3.28000,
,,,-00.000012870000,   3.20000,
,,,-00.000012860000,   3.28000,
,,,-00.000012850000,   3.20000,
,,,-00.000012840000,   3.20000,
,,,-00.000012830000,   3.36000,
,,,-00.000012820000,   3.20000,
,,,-00.000012810000,   3.20000,
,,,-00.000012800000,   3.28000,
,,,-00.000012790000,   3.20000,
,,,-00.000012780000,   3.36000,
,,,-00.000012770000,   3.20000,
,,,-00.000012760000,   3.20000,
,,,-00.000012750000,   3.28000,
,,,-00.000012740000,   3.28000,
,,,-00.000012730000,   3.28000,
,,,-00.000012720000,   3.28000,
,,,-00.000012710000,   3.20000,
,,,-00.000012700000,   3.28000,
,,,-00.000012690000,   3.20000,
,,,-00.000012680000,   3.28000,
,,,-00.000012670000,   3.28000,
,,,-00.000012660000,   3.12000,
,,,-00.000012650000,   3.28000,
,,,-00.000012640000,   3.20000,
,,,-00.000012630000,   3.20000,
,,,-00.000012620000,   3.20000,
,,,-00.000012610000,   3.28000,
,,,-00.000012600000,   2.48000,
,,,-00.000012590000,   1.44000,
,,,-00.000012580000,   0.48000,
,,,-00.000012570000,  -0.08000,
,,,-00.000012560000,  -0.32000,
,,,-00.000012550000,  -0.16000,
,,,-00.000012540000,  -0.08000,
,,,-00.000012530000,  -0.08000,
,,,-00.000012520000,   0.00000,
,,,-00.000012510000,   0.00000,
,,,-00.000012500000,   0.00000,
,,,-00.000012490000,   0.00000,
,,,-00.000012480000,   0.00000,
,,,-00.000012470000,   0.00000,
,,,-00.000012460000,   0.00000,
,,,-00.000012450000,   0.00000,
,,,-00.000012440000,   0.00000,
,,,-00.000012430000,   0.00000,
,,,-00.000012420000,   0.00000,
,,,-00.000012410000,   0.00000,
,,,-00.000012400000,   0.08000,
,,,-00.000012390000,   0.00000,
,,,-00.000012380000,   0.00000,
,,,-00.000012370000,   0.00000,
,,,-00.000012360000,  -0.08000,
,,,-00.000012350000,   0.08000,
,,,-00.000012340000,   0.00000,
,,,-00.000012330000,   0.00000,
,,,-00.000012320000,   0.00000,
,,,-00.000012310000,  -0.08000,
,,,-00.000012300000,   0.16000,
,,,-00.000012290000,   0.00000,
,,,-00.000012280000,   0.00000,
,,,-00.000012270000,   0.16000,
,,,-00.000012260000,   0.08000,
,,,-00.000012250000,   0.00000,
,,,-00.000012240000,   0.08000,
,,,-00.000012230000,   0.00000,
,,,-00.000012220000,   0.00000,
,,,-00.000012210000,   0.08000,
,,,-00.000012200000,   0.00000,
,,,-00.000012190000,   0.00000,
,,,-00.000012180000,   0.00000,
,,,-00.000012170000,   0.08000,
,,,-00.000012160000,   0.08000,
,,,-00.000012150000,  -0.08000,
,,,-00.000012140000,   0.00000,
,,,-00.000012130000,   0.08000,
,,,-00.000012120000,   0.00000,
,,,-00.000012110000,  -0.08000,
,,,-00.000012100000,   0.00000,
,,,-00.000012090000,   0.00000,
,,,-00.000012080000,   0.00000,
,,,-00.000012070000,   0.08000,
,,,-00.000012060000,   0.08000,
,,,-00.000012050000,   0.00000,
,,,-00.000012040000,   0.00000,
,,,-00.000012030000,   0.00000,
,,,-00.000012020000,   0.08000,
,,,-00.000012010000,   0.00000,
,,,-00.000012000000,   0.00000,
,,,-00.000011990000,   0.08000,
,,,-00.000011980000,   0.00000,
,,,-00.000011970000,   0.08000,
,,,-00.000011960000,   0.08000,
,,,-00.000011950000,  -0.08000,
,,,-00.000011940000,   0.08000,
,,,-00.000011930000,   0.16000,
,,,-00.000011920000,   0.08000,
,,,-00.000011910000,   0.08000,
,,,-00.000011900000,   0.00000,
,,,-00.000011890000,   0.08000,
,,,-00.000011880000,   0.00000,
,,,-00.000011870000,   0.00000,
,,,-00.000011860000,   0.08000,
,,,-00.000011850000,   0.00000,
,,,-00.000011840000,   0.00000,
,,,-00.000011830000,   0.00000,
,,,-00.000011820000,   0.00000,
,,,-00.000011810000,   0.00000,
,,,-00.000011800000,  -0.08000,
,,,-00.000011790000,   0.00000,
,,,-00.000011780000,   0.00000,
,,,-00.000011770000,  -0.08000,
,,,-00.000011760000,   0.08000,
,,,-00.000011750000,   0.00000,
,,,-00.000011740000,   0.00000,
,,,-00.000011730000,  -0.08000,
,,,-00.000011720000,   0.00000,
,,,-00.000011710000,   0.08000,
,,,-00.000011700000,   0.08000,
,,,-00.000011690000,   0.00000,
,,,-00.000011680000,   0.00000,
,,,-00.000011670000,   0.00000,
,,,-00.000011660000,  -0.08000,
,,,-00.000011650000,   0.08000,
,,,-00.000011640000,   0.00000,
,,,-00.000011630000,   0.00000,
,,,-00.000011620000,   0.00000,
,,,-00.000011610000,   0.00000,
,,,-00.000011600000,   0.00000,
,,,-00.000011590000,   0.00000,
,,,-00.000011580000,   0.00000,
,,,-00.000011570000,   0.00000,
,,,-00.000011560000,   0.08000,
,,,-00.000011550000,   0.08000,
,,,-00.000011540000,   0.08000,
,,,-00.000011530000,   0.00000,
,,,-00.000011520000,   0.00000,
,,,-00.000011510000,   0.00000,
,,,-00.000011500000,   0.08000,
,,,-00.000011490000,   0.00000,
,,,-00.000011480000,   0.08000,
,,,-00.000011470000,   0.00000,
,,,-00.000011460000,  -0.08000,
,,,-00.000011450000,   0.00000,
,,,-00.000011440000,  -0.08000,
,,,-00.000011430000,   0.00000,
,,,-00.000011420000,   0.08000,
,,,-00.000011410000,   0.08000,
,,,-00.000011400000,   0.00000,
,,,-00.000011390000,   0.00000,
,,,-00.000011380000,   0.00000,
,,,-00.000011370000,  -0.08000,
,,,-00.000011360000,   0.16000,
,,,-00.000011350000,   0.08000,
,,,-00.000011340000,   0.00000,
,,,-00.000011330000,   0.08000,
,,,-00.000011320000,   0.08000,
,,,-00.000011310000,   0.16000,
,,,-00.000011300000,   0.00000,
,,,-00.000011290000,   0.08000,
,,,-00.000011280000,   0.08000,
,,,-00.000011270000,   0.08000,
,,,-00.000011260000,   0.00000,
,,,-00.000011250000,   0.24000,
,,,-00.000011240000,   0.16000,
,,,-00.000011230000,   0.08000,
,,,-00.000011220000,   0.00000,
,,,-00.000011210000,   0.00000,
,,,-00.000011200000,   0.00000,
,,,-00.000011190000,   0.00000,
,,,-00.000011180000,   0.08000,
,,,-00.000011170000,   0.00000,
,,,-00.000011160000,   0.00000,
,,,-00.000011150000,   0.08000,
,,,-00.000011140000,   0.08000,
,,,-00.000011130000,   0.00000,
,,,-00.000011120000,   0.00000,
,,,-00.000011110000,   0.00000,
,,,-00.000011100000,   0.08000,
,,,-00.000011090000,   0.08000,
,,,-00.000011080000,   0.00000,
,,,-00.000011070000,   0.08000,
,,,-00.000011060000,  -0.08000,
,,,-00.000011050000,   0.00000,
,,,-00.000011040000,   0.08000,
,,,-00.000011030000,   0.00000,
,,,-00.000011020000,   0.08000,
,,,-00.000011010000,   0.00000,
,,,-00.000011000000,   0.08000,
,,,-00.000010990000,   0.08000,
,,,-00.000010980000,   0.00000,
,,,-00.000010970000,   0.00000,
,,,-00.000010960000,   0.00000,
,,,-00.000010950000,   0.00000,
,,,-00.000010940000,   0.00000,
,,,-00.000010930000,   0.08000,
,,,-00.000010920000,   0.00000,
,,,-00.000010910000,   0.00000,
,,,-00.000010900000,   0.08000,
,,,-00.000010890000,   0.08000,
,,,-00.000010880000,   0.00000,
,,,-00.000010870000,   0.00000,
,,,-00.000010860000,  -0.08000,
,,,-00.000010850000,   0.08000,
,,,-00.000010840000,   0.08000,
,,,-00.000010830000,   0.00000,
,,,-00.000010820000,   0.00000,
,,,-00.000010810000,  -0.16000,
,,,-00.000010800000,   0.00000,
,,,-00.000010790000,   0.08000,
,,,-00.000010780000,  -0.08000,
,,,-00.000010770000,   0.00000,
,,,-00.000010760000,   0.00000,
,,,-00.000010750000,   0.00000,
,,,-00.000010740000,   0.00000,
,,,-00.000010730000,   0.00000,
,,,-00.000010720000,   0.00000,
,,,-00.000010710000,   0.00000,
,,,-00.000010700000,   0.00000,
,,,-00.000010690000,   0.00000,
,,,-00.000010680000,   0.00000,
,,,-00.000010670000,   0.08000,
,,,-00.000010660000,   0.00000,
,,,-00.000010650000,   0.08000,
,,,-00.000010640000,   0.08000,
,,,-00.000010630000,   0.00000,
,,,-00.000010620000,   0.00000,
,,,-00.000010610000,   0.08000,
,,,-00.000010600000,   0.00000,
,,,-00.000010590000,   0.00000,
,,,-00.000010580000,   0.00000,
,,,-00.000010570000,   0.00000,
,,,-00.000010560000,   0.00000,
,,,-00.000010550000,   0.08000,
,,,-00.000010540000,   0.08000,
,,,-00.000010530000,   0.00000,
,,,-00.000010520000,  -0.08000,
,,,-00.000010510000,   0.00000,
,,,-00.000010500000,   0.00000,
,,,-00.000010490000,   0.08000,
,,,-00.000010480000,   0.00000,
,,,-00.000010470000,  -0.08000,
,,,-00.000010460000,   0.00000,
,,,-00.000010450000,   0.00000,
,,,-00.000010440000,   0.00000,
,,,-00.000010430000,   0.08000,
,,,-00.000010420000,   0.00000,
,,,-00.000010410000,   0.08000,
,,,-00.000010400000,   0.00000,
,,,-00.000010390000,  -0.08000,
,,,-00.000010380000,   0.00000,
,,,-00.000010370000,   0.08000,
,,,-00.000010360000,   0.00000,
,,,-00.000010350000,  -0.08000,
,,,-00.000010340000,   0.00000,
,,,-00.000010330000,   0.00000,
,,,-00.000010320000,   0.16000,
,,,-00.000010310000,   0.00000,
,,,-00.000010300000,   0.00000,
,,,-00.000010290000,   0.08000,
,,,-00.000010280000,  -0.08000,
,,,-00.000010270000,   0.00000,
,,,-00.000010260000,   0.00000,
,,,-00.000010250000,   0.00000,
,,,-00.000010240000,  -0.08000,
,,,-00.000010230000,   0.00000,
,,,-00.000010220000,   0.00000,
,,,-00.000010210000,   0.00000,
,,,-00.000010200000,   0.00000,
,,,-00.000010190000,   0.08000,
,,,-00.000010180000,   0.08000,
,,,-00.000010170000,  -0.08000,
,,,-00.000010160000,   0.08000,
,,,-00.000010150000,   0.00000,
,,,-00.000010140000,   0.08000,
,,,-00.000010130000,   0.00000,
,,,-00.000010120000,   0.08000,
,,,-00.000010110000,   0.08000,
,,,-00.000010100000,   0.08000,
,,,-00.000010090000,   0.08000,
,,,-00.000010080000,   0.00000,
,,,-00.000010070000,   0.00000,
,,,-00.000010060000,   0.08000,
,,,-00.000010050000,   0.08000,
,,,-00.000010040000,   0.08000,
,,,-00.000010030000,   0.08000,
,,,-00.000010020000,   0.08000,
,,,-00.000010010000,   0.08000,
,,,-00.000010000000,   0.00000,
,,,-00.000009990000,   0.00000,
,,,-00.000009980000,   0.08000,
,,,-00.000009970000,   0.00000,
,,,-00.000009960000,   0.00000,
,,,-00.000009950000,   0.00000,
,,,-00.000009940000,   0.08000,
,,,-00.000009930000,   0.00000,
,,,-00.000009920000,   0.08000,
,,,-00.000009910000,   0.00000,
,,,-00.000009900000,   0.00000,
,,,-00.000009890000,   0.00000,
,,,-00.000009880000,   0.00000,
,,,-00.000009870000,  -0.08000,
,,,-00.000009860000,   0.08000,
,,,-00.000009850000,   0.00000,
,,,-00.000009840000,   0.00000,
,,,-00.000009830000,   0.00000,
,,,-00.000009820000,   0.00000,
,,,-00.000009810000,   0.08000,
,,,-00.000009800000,   0.00000,
,,,-00.000009790000,  -0.08000,
,,,-00.000009780000,   0.00000,
,,,-00.000009770000,   0.08000,
,,,-00.000009760000,   0.00000,
,,,-00.000009750000,  -0.08000,
,,,-00.000009740000,  -0.08000,
,,,-00.000009730000,   0.00000,
,,,-00.000009720000,   0.08000,
,,,-00.000009710000,   0.00000,
,,,-00.000009700000,   0.00000,
,,,-00.000009690000,   0.00000,
,,,-00.000009680000,   0.00000,
,,,-00.000009670000,   0.00000,
,,,-00.000009660000,   0.08000,
,,,-00.000009650000,   0.00000,
,,,-00.000009640000,   0.00000,
,,,-00.000009630000,   0.00000,
,,,-00.000009620000,   0.08000,
,,,-00.000009610000,   0.00000,
,,,-00.000009600000,   0.00000,
,,,-00.000009590000,   0.08000,
,,,-00.000009580000,  -0.08000,
,,,-00.000009570000,   0.00000,
,,,-00.000009560000,   0.08000,
,,,-00.000009550000,   0.00000,
,,,-00.000009540000,   0.00000,
,,,-00.000009530000,   0.00000,
,,,-00.000009520000,   0.00000,
,,,-00.000009510000,   0.00000,
,,,-00.000009500000,   0.00000,
,,,-00.000009490000,   0.00000,
,,,-00.000009480000,   0.00000,
,,,-00.000009470000,   0.00000,
,,,-00.000009460000,   0.00000,
,,,-00.000009450000,   0.00000,
,,,-00.000009440000,   0.00000,
,,,-00.000009430000,   0.00000,
,,,-00.000009420000,   0.00000,
,,,-00.000009410000,   0.00000,
,,,-00.000009400000,   0.00000,
,,,-00.000009390000,   0.08000,
,,,-00.000009380000,   0.08000,
,,,-00.000009370000,   0.00000,
,,,-00.000009360000,   0.00000,
,,,-00.000009350000,   0.08000,
,,,-00.000009340000,   0.00000,
,,,-00.000009330000,   0.08000,
,,,-00.000009320000,   0.08000,
,,,-00.000009310000,   0.00000,
,,,-00.000009300000,   0.16000,
,,,-00.000009290000,   0.40000,
,,,-00.000009280000,   1.60000,
,,,-00.000009270000,   2.56000,
,,,-00.000009260000,   3.12000,
,,,-00.000009250000,   3.36000,
,,,-00.000009240000,   3.44000,
,,,-00.000009230000,   3.36000,
,,,-00.000009220000,   3.28000,
,,,-00.000009210000,   3.36000,
,,,-00.000009200000,   3.36000,
,,,-00.000009190000,   3.28000,
,,,-00.000009180000,   3.20000,
,,,-00.000009170000,   3.28000,
,,,-00.000009160000,   3.28000,
,,,-00.000009150000,   3.36000,
,,,-00.000009140000,   3.20000,
,,,-00.000009130000,   3.20000,
,,,-00.000009120000,   3.28000,
,,,-00.000009110000,   3.28000,
,,,-00.000009100000,   3.20000,
,,,-00.000009090000,   3.28000,
,,,-00.000009080000,   3.28000,
,,,-00.000009070000,   3.28000,
,,,-00.000009060000,   3.20000,
,,,-00.000009050000,   3.36000,
,,,-00.000009040000,   3.28000,
,,,-00.000009030000,   3.20000,
,,,-00.000009020000,   3.28000,
,,,-00.000009010000,   3.28000,
,,,-00.000009000000,   3.28000,
,,,-00.000008990000,   3.28000,
,,,-00.000008980000,   3.28000,
,,,-00.000008970000,   3.28000,
,,,-00.000008960000,   3.28000,
,,,-00.000008950000,   3.28000,
,,,-00.000008940000,   3.28000,
,,,-00.000008930000,   3.36000,
,,,-00.000008920000,   3.28000,
,,,-00.000008910000,   3.28000,
,,,-00.000008900000,   3.28000,
,,,-00.000008890000,   3.28000,
,,,-00.000008880000,   3.28000,
,,,-00.000008870000,   3.28000,
,,,-00.000008860000,   3.28000,
,,,-00.000008850000,   3.20000,
,,,-00.000008840000,   3.20000,
,,,-00.000008830000,   3.28000,
,,,-00.000008820000,   3.28000,
,,,-00.000008810000,   3.28000,
,,,-00.000008800000,   3.20000,
,,,-00.000008790000,   3.28000,
,,,-00.000008780000,   3.28000,
,,,-00.000008770000,   3.36000,
,,,-00.000008760000,   3.20000,
,,,-00.000008750000,   3.12000,
,,,-00.000008740000,   3.28000,
,,,-00.000008730000,   3.12000,
,,,-00.000008720000,   3.20000,
,,,-00.000008710000,   3.20000,
,,,-00.000008700000,   3.20000,
,,,-00.000008690000,   3.28000,
,,,-00.000008680000,   3.28000,
,,,-00.000008670000,   3.28000,
,,,-00.000008660000,   3.28000,
,,,-00.000008650000,   3.20000,
,,,-00.000008640000,   3.28000,
,,,-00.000008630000,   3.28000,
,,,-00.000008620000,   3.20000,
,,,-00.000008610000,   3.28000,
,,,-00.000008600000,   3.12000,
,,,-00.000008590000,   3.28000,
,,,-00.000008580000,   3.28000,
,,,-00.000008570000,   3.20000,
,,,-00.000008560000,   3.20000,
,,,-00.000008550000,   3.20000,
,,,-00.000008540000,   3.28000,
,,,-00.000008530000,   3.20000,
,,,-00.000008520000,   3.20000,
,,,-00.000008510000,   3.20000,
,,,-00.000008500000,   3.28000,
,,,-00.000008490000,   3.28000,
,,,-00.000008480000,   3.20000,
,,,-00.000008470000,   3.20000,
,,,-00.000008460000,   3.28000,
,,,-00.000008450000,   3.28000,
,,,-00.000008440000,   3.28000,
,,,-00.000008430000,   3.20000,
,,,-00.000008420000,   3.12000,
,,,-00.000008410000,   3.20000,
,,,-00.000008400000,   3.28000,
,,,-00.000008390000,   3.28000,
,,,-00.000008380000,   3.20000,
,,,-00.000008370000,   3.28000,
,,,-00.000008360000,   3.28000,
,,,-00.000008350000,   3.20000,
,,,-00.000008340000,   3.28000,
,,,-00.000008330000,   3.20000,
,,,-00.000008320000,   3.20000,
,,,-00.000008310000,   3.28000,
,,,-00.000008300000,   3.20000,
,,,-00.000008290000,   3.20000,
,,,-00.000008280000,   3.20000,
,,,-00.000008270000,   3.28000,
,,,-00.000008260000,   3.36000,
,,,-00.000008250000,   3.20000,
,,,-00.000008240000,   3.28000,
,,,-00.000008230000,   3.20000,
,,,-00.000008220000,   3.28000,
,,,-00.000008210000,   3.36000,
,,,-00.000008200000,   3.20000,
,,,-00.000008190000,   3.28000,
,,,-00.000008180000,   3.28000,
,,,-00.000008170000,   3.20000,
,,,-00.000008160000,   3.36000,
,,,-00.000008150000,   3.20000,
,,,-00.000008140000,   3.20000,
,,,-00.000008130000,   3.20000,
,,,-00.000008120000,   3.28000,
,,,-00.000008110000,   3.28000,
,,,-00.000008100000,   3.20000,
,,,-00.000008090000,   3.20000,
,,,-00.000008080000,   3.28000,
,,,-00.000008070000,   3.28000,
,,,-00.000008060000,   3.28000,
,,,-00.000008050000,   3.28000,
,,,-00.000008040000,   3.28000,
,,,-00.000008030000,   3.28000,
,,,-00.000008020000,   3.20000,
,,,-00.000008010000,   3.28000,
,,,-00.000008000000,   3.20000,
,,,-00.000007990000,   3.28000,
,,,-00.000007980000,   3.28000,
,,,-00.000007970000,   3.28000,
,,,-00.000007960000,   3.28000,
,,,-00.000007950000,   3.28000,
,,,-00.000007940000,   3.20000,
,,,-00.000007930000,   3.28000,
,,,-00.000007920000,   3.28000,
,,,-00.000007910000,   3.28000,
,,,-00.000007900000,   3.20000,
,,,-00.000007890000,   3.20000,
,,,-00.000007880000,   3.28000,
,,,-00.000007870000,   3.36000,
,,,-00.000007860000,   3.20000,
,,,-00.000007850000,   3.20000,
,,,-00.000007840000,   3.20000,
,,,-00.000007830000,   3.28000,
,,,-00.000007820000,   3.20000,
,,,-00.000007810000,   3.20000,
,,,-00.000007800000,   3.28000,
,,,-00.000007790000,   3.20000,
,,,-00.000007780000,   3.36000,
,,,-00.000007770000,   3.20000,
,,,-00.000007760000,   3.20000,
,,,-00.000007750000,   3.28000,
,,,-00.000007740000,   3.20000,
,,,-00.000007730000,   3.28000,
,,,-00.000007720000,   3.20000,
,,,-00.000007710000,   3.20000,
,,,-00.000007700000,   3.36000,
,,,-00.000007690000,   3.28000,
,,,-00.000007680000,   3.28000,
,,,-00.000007670000,   3.28000,
,,,-00.000007660000,   3.28000,
